Year;Month;DayofMonth;DayOfWeek;Carrier;OriginAirportID;OriginAirportName;OriginCity;OriginState;DestAirportID;DestAirportName;DestCity;DestState;CRSDepTime;DepDelay;DepDel15;CRSArrTime;ArrDelay;ArrDel15;Cancelled
2013;10;13;7;UA;15304;Tampa International;Tampa;FL;11618;Newark Liberty International;Newark;NJ;1941;0;False;2230;-10;False;False
2013;7;14;7;DL;15304;Tampa International;Tampa;FL;10397;Hartsfield-Jackson Atlanta International;Atlanta;GA;1100;-2;False;1228;-8;False;False
2013;6;27;4;FL;15304;Tampa International;Tampa;FL;10397;Hartsfield-Jackson Atlanta International;Atlanta;GA;615;-3;False;744;-10;False;False
2013;7;4;4;DL;15304;Tampa International;Tampa;FL;10397;Hartsfield-Jackson Atlanta International;Atlanta;GA;945;-9;False;1116;-5;False;False
2013;7;4;4;WN;15304;Tampa International;Tampa;FL;15016;Lambert-St. Louis International;St. Louis;MO;1045;0;False;1200;-14;False;False
2013;4;14;7;WN;15304;Tampa International;Tampa;FL;11697;Fort Lauderdale-Hollywood International;Fort Lauderdale;FL;1130;-1;False;1230;-13;False;False
2013;7;21;7;WN;15304;Tampa International;Tampa;FL;11697;Fort Lauderdale-Hollywood International;Fort Lauderdale;FL;1600;4;False;1705;-13;False;False
2013;5;30;4;UA;15304;Tampa International;Tampa;FL;12266;George Bush Intercontinental/Houston;Houston;TX;1200;-8;False;1327;-24;False;False
2013;6;11;2;US;15304;Tampa International;Tampa;FL;11278;Ronald Reagan Washington National;Washington;DC;700;-7;False;912;0;False;False
2013;10;24;4;UA;15304;Tampa International;Tampa;FL;12266;George Bush Intercontinental/Houston;Houston;TX;1824;125;True;1944;118;True;False
2013;6;20;4;AA;15304;Tampa International;Tampa;FL;11298;Dallas/Fort Worth International;Dallas/Fort Worth;TX;1655;31;True;1840;19;True;False
2013;10;12;6;AA;15304;Tampa International;Tampa;FL;13303;Miami International;Miami;FL;1735;-8;False;1850;-22;False;False
2013;4;20;6;DL;15304;Tampa International;Tampa;FL;12953;LaGuardia;New York;NY;1145;24;True;1423;8;False;False
2013;6;18;2;AA;15304;Tampa International;Tampa;FL;11298;Dallas/Fort Worth International;Dallas/Fort Worth;TX;1135;0;False;1320;0;False;False
2013;9;6;5;UA;15304;Tampa International;Tampa;FL;12264;Washington Dulles International;Washington;DC;900;-4;False;1112;-10;False;False
2013;7;6;6;US;15304;Tampa International;Tampa;FL;11278;Ronald Reagan Washington National;Washington;DC;700;-2;False;912;1;False;False
2013;5;24;5;AA;15304;Tampa International;Tampa;FL;13303;Miami International;Miami;FL;940;-8;False;1040;-6;False;False
2013;6;8;6;DL;15304;Tampa International;Tampa;FL;10397;Hartsfield-Jackson Atlanta International;Atlanta;GA;530;-3;False;655;-8;False;False
2013;4;23;2;WN;15304;Tampa International;Tampa;FL;10423;Austin - Bergstrom International;Austin;TX;910;0;False;1045;7;False;False
2013;9;25;3;DL;15304;Tampa International;Tampa;FL;11193;Cincinnati/Northern Kentucky International;Cincinnati;OH;835;-12;False;1041;2;False;False
2013;7;12;5;US;15304;Tampa International;Tampa;FL;11057;Charlotte Douglas International;Charlotte;NC;1150;25;True;1330;70;True;False
2013;5;5;7;WN;15304;Tampa International;Tampa;FL;13342;General Mitchell International;Milwaukee;WI;1015;0;False;1200;-24;False;False
2013;7;28;7;WN;15304;Tampa International;Tampa;FL;14122;Pittsburgh International;Pittsburgh;PA;1435;10;False;1655;0;False;False
2013;7;7;7;UA;15304;Tampa International;Tampa;FL;11618;Newark Liberty International;Newark;NJ;1112;-10;False;1403;-20;False;False
2013;5;5;7;WN;15304;Tampa International;Tampa;FL;10693;Nashville International;Nashville;TN;1835;2;False;1925;-13;False;False
2013;7;2;2;DL;15304;Tampa International;Tampa;FL;10397;Hartsfield-Jackson Atlanta International;Atlanta;GA;1204;-8;False;1333;-10;False;False
2013;8;7;3;AA;15304;Tampa International;Tampa;FL;11298;Dallas/Fort Worth International;Dallas/Fort Worth;TX;1135;4;False;1320;-16;False;False
2013;5;12;7;US;15304;Tampa International;Tampa;FL;11057;Charlotte Douglas International;Charlotte;NC;830;-13;False;1015;-26;False;False
2013;4;6;6;FL;15304;Tampa International;Tampa;FL;13342;General Mitchell International;Milwaukee;WI;1408;1;False;1553;4;False;False
2013;8;5;1;US;15304;Tampa International;Tampa;FL;14100;Philadelphia International;Philadelphia;PA;1925;-9;False;2158;-16;False;False
2013;4;13;6;B6;15304;Tampa International;Tampa;FL;12478;John F. Kennedy International;New York;NY;1545;7;False;1831;21;True;False
2013;6;20;4;WN;15304;Tampa International;Tampa;FL;13342;General Mitchell International;Milwaukee;WI;1000;1;False;1145;1;False;False
2013;5;9;4;US;15304;Tampa International;Tampa;FL;11057;Charlotte Douglas International;Charlotte;NC;1715;0;False;1857;2;False;False
2013;4;18;4;UA;15304;Tampa International;Tampa;FL;12266;George Bush Intercontinental/Houston;Houston;TX;1825;78;True;1955;61;True;False
2013;10;12;6;WN;15304;Tampa International;Tampa;FL;14730;Louisville International-Standiford Field;Louisville;KY;1105;-2;False;1305;-5;False;False
2013;4;12;5;WN;15304;Tampa International;Tampa;FL;10792;Buffalo Niagara International;Buffalo;NY;1535;5;False;1820;-15;False;False
2013;5;15;3;WN;15304;Tampa International;Tampa;FL;10821;Baltimore/Washington International Thurgood Marshall;Baltimore;MD;1130;2;False;1355;-16;False;False
2013;10;9;3;WN;15304;Tampa International;Tampa;FL;10821;Baltimore/Washington International Thurgood Marshall;Baltimore;MD;1225;-2;False;1435;-3;False;False
2013;7;29;1;DL;15304;Tampa International;Tampa;FL;12953;LaGuardia;New York;NY;1500;-3;False;1747;-14;False;False
2013;10;2;3;DL;15304;Tampa International;Tampa;FL;12478;John F. Kennedy International;New York;NY;1200;-6;False;1438;-12;False;False
2013;9;20;5;WN;15304;Tampa International;Tampa;FL;11697;Fort Lauderdale-Hollywood International;Fort Lauderdale;FL;1645;-5;False;1745;-17;False;False
2013;4;9;2;WN;15304;Tampa International;Tampa;FL;14492;Raleigh-Durham International;Raleigh/Durham;NC;1800;12;False;1945;8;False;False
2013;10;27;7;B6;15304;Tampa International;Tampa;FL;12478;John F. Kennedy International;New York;NY;600;-10;False;831;-15;False;False
2013;4;7;7;WN;15304;Tampa International;Tampa;FL;13232;Chicago Midway International;Chicago;IL;605;-1;False;755;-17;False;False
2013;5;3;5;US;15304;Tampa International;Tampa;FL;14100;Philadelphia International;Philadelphia;PA;1200;3;False;1436;-10;False;False
2013;6;1;6;WN;15304;Tampa International;Tampa;FL;10821;Baltimore/Washington International Thurgood Marshall;Baltimore;MD;1745;21;True;2000;22;True;False
2013;6;29;6;AA;15304;Tampa International;Tampa;FL;11298;Dallas/Fort Worth International;Dallas/Fort Worth;TX;1855;1;False;2035;-12;False;False
2013;9;26;4;DL;15304;Tampa International;Tampa;FL;12892;Los Angeles International;Los Angeles;CA;705;-9;False;908;-10;False;False
2013;4;25;4;DL;15304;Tampa International;Tampa;FL;10397;Hartsfield-Jackson Atlanta International;Atlanta;GA;945;-4;False;1118;-9;False;False
2013;9;20;5;WN;15304;Tampa International;Tampa;FL;13342;General Mitchell International;Milwaukee;WI;1055;-6;False;1235;-6;False;False
2013;4;18;4;WN;15304;Tampa International;Tampa;FL;13232;Chicago Midway International;Chicago;IL;1945;2;False;2125;21;True;False
2013;9;18;3;AA;15304;Tampa International;Tampa;FL;11298;Dallas/Fort Worth International;Dallas/Fort Worth;TX;1840;7;False;2020;-6;False;False
2013;10;14;1;WN;15304;Tampa International;Tampa;FL;14122;Pittsburgh International;Pittsburgh;PA;1010;-4;False;1225;3;False;False
2013;5;18;6;WN;15304;Tampa International;Tampa;FL;11292;Denver International;Denver;CO;930;-1;False;1120;-8;False;False
2013;6;11;2;DL;15304;Tampa International;Tampa;FL;10397;Hartsfield-Jackson Atlanta International;Atlanta;GA;1833;19;True;2006;20;True;False
2013;5;23;4;WN;15304;Tampa International;Tampa;FL;12889;McCarran International;Las Vegas;NV;700;2;False;905;-10;False;False
2013;7;14;7;WN;15304;Tampa International;Tampa;FL;13198;Kansas City International;Kansas City;MO;1000;8;False;1145;-14;False;False
2013;7;12;5;DL;15304;Tampa International;Tampa;FL;12892;Los Angeles International;Los Angeles;CA;1930;-3;False;2125;-19;False;False
2013;5;30;4;AA;15304;Tampa International;Tampa;FL;13303;Miami International;Miami;FL;1535;-3;False;1640;-11;False;False
2013;5;19;7;UA;15304;Tampa International;Tampa;FL;12264;Washington Dulles International;Washington;DC;1850;0;False;2105;-8;False;False
2013;5;28;2;WN;15304;Tampa International;Tampa;FL;13232;Chicago Midway International;Chicago;IL;810;0;False;950;-12;False;False
2013;9;16;1;US;15304;Tampa International;Tampa;FL;11278;Ronald Reagan Washington National;Washington;DC;1435;11;False;1646;15;True;False
2013;4;7;7;B6;15304;Tampa International;Tampa;FL;10721;Logan International;Boston;MA;801;119;True;1100;115;True;False
2013;7;18;4;AA;15304;Tampa International;Tampa;FL;11298;Dallas/Fort Worth International;Dallas/Fort Worth;TX;605;-8;False;735;-25;False;False
2013;8;12;1;B6;15304;Tampa International;Tampa;FL;11278;Ronald Reagan Washington National;Washington;DC;1355;28;True;1614;20;True;False
2013;4;26;5;DL;15304;Tampa International;Tampa;FL;10397;Hartsfield-Jackson Atlanta International;Atlanta;GA;830;-3;False;1013;0;False;False
2013;6;30;7;UA;15304;Tampa International;Tampa;FL;11618;Newark Liberty International;Newark;NJ;700;-7;False;944;-28;False;False
2013;6;14;5;US;15304;Tampa International;Tampa;FL;14100;Philadelphia International;Philadelphia;PA;1925;-7;False;2158;3;False;False
2013;5;1;3;WN;15304;Tampa International;Tampa;FL;12889;McCarran International;Las Vegas;NV;1800;3;False;1955;-3;False;False
2013;5;26;7;WN;15304;Tampa International;Tampa;FL;14843;Luis Munoz Marin International;San Juan;PR;1525;-1;False;1815;-9;False;False
2013;8;25;7;DL;15304;Tampa International;Tampa;FL;11433;Detroit Metro Wayne County;Detroit;MI;1745;8;False;2026;5;False;False
2013;9;24;2;WN;15304;Tampa International;Tampa;FL;13495;Louis Armstrong New Orleans International;New Orleans;LA;1335;28;True;1405;30;True;False
2013;4;11;4;WN;15304;Tampa International;Tampa;FL;11292;Denver International;Denver;CO;605;0;False;810;-17;False;False
2013;10;16;3;WN;15304;Tampa International;Tampa;FL;10529;Bradley International;Hartford;CT;1045;0;False;1325;-1;False;False
2013;9;3;2;WN;15304;Tampa International;Tampa;FL;10693;Nashville International;Nashville;TN;1450;10;False;1535;4;False;False
2013;8;28;3;US;15304;Tampa International;Tampa;FL;14100;Philadelphia International;Philadelphia;PA;1409;-1;False;1645;6;False;False
2013;4;6;6;US;15304;Tampa International;Tampa;FL;11057;Charlotte Douglas International;Charlotte;NC;1025;6;False;1209;6;False;False
2013;6;20;4;UA;15304;Tampa International;Tampa;FL;11042;Cleveland-Hopkins International;Cleveland;OH;1031;-5;False;1301;-22;False;False
2013;8;27;2;B6;15304;Tampa International;Tampa;FL;11278;Ronald Reagan Washington National;Washington;DC;1355;-9;False;1614;-19;False;False
2013;6;12;3;AA;15304;Tampa International;Tampa;FL;11298;Dallas/Fort Worth International;Dallas/Fort Worth;TX;1655;21;True;1840;-6;False;False
2013;4;20;6;WN;15304;Tampa International;Tampa;FL;14100;Philadelphia International;Philadelphia;PA;1830;91;True;2055;68;True;False
2013;10;21;1;US;15304;Tampa International;Tampa;FL;11278;Ronald Reagan Washington National;Washington;DC;830;-3;False;1039;-13;False;False
2013;9;7;6;UA;15304;Tampa International;Tampa;FL;11618;Newark Liberty International;Newark;NJ;653;0;False;929;3;False;False
2013;9;30;1;B6;15304;Tampa International;Tampa;FL;12953;LaGuardia;New York;NY;1128;-9;False;1403;-7;False;False
2013;4;15;1;US;15304;Tampa International;Tampa;FL;11278;Ronald Reagan Washington National;Washington;DC;830;-4;False;1040;1;False;False
2013;5;3;5;DL;15304;Tampa International;Tampa;FL;10397;Hartsfield-Jackson Atlanta International;Atlanta;GA;1830;16;True;2007;55;True;False
2013;9;13;5;WN;15304;Tampa International;Tampa;FL;14122;Pittsburgh International;Pittsburgh;PA;1140;0;False;1355;-9;False;False
2013;5;30;4;AA;15304;Tampa International;Tampa;FL;11298;Dallas/Fort Worth International;Dallas/Fort Worth;TX;1140;17;True;1330;0;False;False
2013;8;30;5;WN;15304;Tampa International;Tampa;FL;11066;Port Columbus International;Columbus;OH;1900;3;False;2110;2;False;False
2013;9;17;2;WN;15304;Tampa International;Tampa;FL;14307;Theodore Francis Green State;Providence;RI;1705;4;False;1950;-2;False;False
2013;9;25;3;MQ;15304;Tampa International;Tampa;FL;12478;John F. Kennedy International;New York;NY;1115;-6;False;1355;-28;False;False
2013;10;9;3;MQ;15304;Tampa International;Tampa;FL;12478;John F. Kennedy International;New York;NY;1115;24;True;1355;24;True;False
2013;10;16;3;AA;15304;Tampa International;Tampa;FL;13303;Miami International;Miami;FL;1735;-10;False;1850;-30;False;False
2013;4;29;1;DL;15304;Tampa International;Tampa;FL;12953;LaGuardia;New York;NY;1854;43;True;2140;33;True;False
2013;5;31;5;FL;15304;Tampa International;Tampa;FL;10821;Baltimore/Washington International Thurgood Marshall;Baltimore;MD;710;-10;False;930;-15;False;False
2013;7;1;1;DL;15304;Tampa International;Tampa;FL;12478;John F. Kennedy International;New York;NY;1549;124;True;1835;111;True;False
2013;9;30;1;US;15304;Tampa International;Tampa;FL;11278;Ronald Reagan Washington National;Washington;DC;830;-5;False;1039;-6;False;False
2013;8;1;4;AA;15304;Tampa International;Tampa;FL;13303;Miami International;Miami;FL;1550;-4;False;1705;-21;False;False
2013;5;13;1;WN;15304;Tampa International;Tampa;FL;15016;Lambert-St. Louis International;St. Louis;MO;1515;5;False;1645;-4;False;False
2013;4;21;7;US;15304;Tampa International;Tampa;FL;11057;Charlotte Douglas International;Charlotte;NC;1905;-4;False;2046;-13;False;False
2013;7;28;7;WN;15304;Tampa International;Tampa;FL;14107;Phoenix Sky Harbor International;Phoenix;AZ;1915;2;False;2025;-2;False;False
2013;8;8;4;DL;15304;Tampa International;Tampa;FL;10397;Hartsfield-Jackson Atlanta International;Atlanta;GA;625;3;False;753;0;False;False
2013;9;25;3;FL;15304;Tampa International;Tampa;FL;10821;Baltimore/Washington International Thurgood Marshall;Baltimore;MD;1054;-7;False;1309;-11;False;False
2013;10;20;7;US;15304;Tampa International;Tampa;FL;14107;Phoenix Sky Harbor International;Phoenix;AZ;725;0;False;900;7;False;False
2013;8;31;6;US;15304;Tampa International;Tampa;FL;11278;Ronald Reagan Washington National;Washington;DC;658;-4;False;910;14;False;False
2013;7;8;1;FL;15304;Tampa International;Tampa;FL;10821;Baltimore/Washington International Thurgood Marshall;Baltimore;MD;1800;3;False;2025;-6;False;False
2013;4;17;3;AA;15304;Tampa International;Tampa;FL;11298;Dallas/Fort Worth International;Dallas/Fort Worth;TX;1700;17;True;1845;11;False;False
2013;6;5;3;WN;15304;Tampa International;Tampa;FL;13232;Chicago Midway International;Chicago;IL;650;-3;False;825;-13;False;False
2013;8;21;3;WN;15304;Tampa International;Tampa;FL;14107;Phoenix Sky Harbor International;Phoenix;AZ;1750;33;True;1910;13;False;False
2013;8;20;2;AA;15304;Tampa International;Tampa;FL;13303;Miami International;Miami;FL;930;0;False;1035;-8;False;False
2013;7;23;2;UA;15304;Tampa International;Tampa;FL;12266;George Bush Intercontinental/Houston;Houston;TX;705;4;False;816;-8;False;False
2013;4;27;6;WN;15304;Tampa International;Tampa;FL;10821;Baltimore/Washington International Thurgood Marshall;Baltimore;MD;1945;6;False;2200;-5;False;False
2013;10;17;4;AA;15304;Tampa International;Tampa;FL;13303;Miami International;Miami;FL;1735;-7;False;1850;-29;False;False
2013;10;16;3;UA;15304;Tampa International;Tampa;FL;12264;Washington Dulles International;Washington;DC;1355;-9;False;1610;12;False;False
2013;4;9;2;WN;15304;Tampa International;Tampa;FL;11697;Fort Lauderdale-Hollywood International;Fort Lauderdale;FL;1715;-3;False;1810;-9;False;False
2013;10;25;5;FL;15304;Tampa International;Tampa;FL;10397;Hartsfield-Jackson Atlanta International;Atlanta;GA;635;9;False;802;16;True;False
2013;9;11;3;FL;15304;Tampa International;Tampa;FL;10397;Hartsfield-Jackson Atlanta International;Atlanta;GA;810;-3;False;935;0;False;False
2013;4;8;1;DL;15304;Tampa International;Tampa;FL;12892;Los Angeles International;Los Angeles;CA;1926;10;False;2155;-15;False;False
2013;4;5;5;US;15304;Tampa International;Tampa;FL;11278;Ronald Reagan Washington National;Washington;DC;1148;13;False;1359;-6;False;False
2013;7;17;3;WN;15304;Tampa International;Tampa;FL;10693;Nashville International;Nashville;TN;915;-1;False;1000;-11;False;False
2013;9;5;4;US;15304;Tampa International;Tampa;FL;11278;Ronald Reagan Washington National;Washington;DC;700;-6;False;911;-5;False;False
2013;9;28;6;US;15304;Tampa International;Tampa;FL;14107;Phoenix Sky Harbor International;Phoenix;AZ;725;-3;False;900;-25;False;False
2013;5;29;3;US;15304;Tampa International;Tampa;FL;11057;Charlotte Douglas International;Charlotte;NC;1150;-7;False;1330;-13;False;False
2013;5;9;4;AA;15304;Tampa International;Tampa;FL;13930;Chicago O'Hare International;Chicago;IL;1635;-6;False;1830;-23;False;False
2013;7;6;6;AA;15304;Tampa International;Tampa;FL;13303;Miami International;Miami;FL;1550;60;True;1705;41;True;False
2013;5;16;4;UA;15304;Tampa International;Tampa;FL;12264;Washington Dulles International;Washington;DC;1850;-7;False;2105;-20;False;False
2013;9;6;5;DL;15304;Tampa International;Tampa;FL;10397;Hartsfield-Jackson Atlanta International;Atlanta;GA;1832;5;False;2005;25;True;False
2013;7;16;2;FL;15304;Tampa International;Tampa;FL;14100;Philadelphia International;Philadelphia;PA;1010;5;False;1245;-3;False;False
2013;6;30;7;FL;15304;Tampa International;Tampa;FL;10821;Baltimore/Washington International Thurgood Marshall;Baltimore;MD;1800;61;True;2025;98;True;False
2013;5;6;1;FL;15304;Tampa International;Tampa;FL;10821;Baltimore/Washington International Thurgood Marshall;Baltimore;MD;1215;7;False;1430;7;False;False
2013;7;14;7;AA;15304;Tampa International;Tampa;FL;13930;Chicago O'Hare International;Chicago;IL;1225;3;False;1410;-17;False;False
2013;6;14;5;WN;15304;Tampa International;Tampa;FL;14843;Luis Munoz Marin International;San Juan;PR;1655;-1;False;1950;-5;False;False
2013;6;5;3;WN;15304;Tampa International;Tampa;FL;13198;Kansas City International;Kansas City;MO;1000;-3;False;1145;-10;False;False
2013;8;14;3;FL;15304;Tampa International;Tampa;FL;14492;Raleigh-Durham International;Raleigh/Durham;NC;1221;-4;False;1406;-15;False;False
2013;10;17;4;US;15304;Tampa International;Tampa;FL;14107;Phoenix Sky Harbor International;Phoenix;AZ;725;-5;False;900;-3;False;False
2013;4;2;2;UA;15304;Tampa International;Tampa;FL;12264;Washington Dulles International;Washington;DC;1900;-5;False;2110;-11;False;False
2013;10;12;6;WN;15304;Tampa International;Tampa;FL;13232;Chicago Midway International;Chicago;IL;1035;-4;False;1215;-4;False;False
2013;4;13;6;WN;15304;Tampa International;Tampa;FL;14730;Louisville International-Standiford Field;Louisville;KY;1155;7;False;1400;-4;False;False
2013;7;8;1;US;15304;Tampa International;Tampa;FL;11278;Ronald Reagan Washington National;Washington;DC;1159;-7;False;1408;-10;False;False
2013;9;4;3;WN;15304;Tampa International;Tampa;FL;10693;Nashville International;Nashville;TN;1450;0;False;1535;-4;False;False
2013;6;23;7;UA;15304;Tampa International;Tampa;FL;11618;Newark Liberty International;Newark;NJ;1110;-5;False;1359;-27;False;False
2013;6;28;5;WN;15304;Tampa International;Tampa;FL;14307;Theodore Francis Green State;Providence;RI;2105;20;True;2355;11;False;False
2013;7;7;7;FL;15304;Tampa International;Tampa;FL;10397;Hartsfield-Jackson Atlanta International;Atlanta;GA;1505;-4;False;1634;0;False;False
2013;4;22;1;FL;15304;Tampa International;Tampa;FL;10397;Hartsfield-Jackson Atlanta International;Atlanta;GA;1855;-3;False;2024;-5;False;False
2013;10;12;6;WN;15304;Tampa International;Tampa;FL;14100;Philadelphia International;Philadelphia;PA;1640;13;False;1920;4;False;False
2013;7;6;6;UA;15304;Tampa International;Tampa;FL;11618;Newark Liberty International;Newark;NJ;625;1;False;915;-15;False;False
2013;5;17;5;WN;15304;Tampa International;Tampa;FL;14307;Theodore Francis Green State;Providence;RI;620;7;False;915;6;False;False
2013;9;8;7;WN;15304;Tampa International;Tampa;FL;14307;Theodore Francis Green State;Providence;RI;830;-5;False;1120;-8;False;False
2013;6;13;4;FL;15304;Tampa International;Tampa;FL;10397;Hartsfield-Jackson Atlanta International;Atlanta;GA;1618;4;False;1747;-6;False;False
2013;7;31;3;WN;15304;Tampa International;Tampa;FL;13495;Louis Armstrong New Orleans International;New Orleans;LA;1850;56;True;1915;60;True;False
2013;8;4;7;AA;15304;Tampa International;Tampa;FL;11298;Dallas/Fort Worth International;Dallas/Fort Worth;TX;605;-4;False;735;0;False;False
2013;10;23;3;DL;15304;Tampa International;Tampa;FL;13487;Minneapolis-St Paul International;Minneapolis;MN;1417;-1;False;1638;-1;False;False
2013;6;28;5;WN;15304;Tampa International;Tampa;FL;11066;Port Columbus International;Columbus;OH;1710;-1;False;1925;-9;False;False
2013;7;7;7;DL;15304;Tampa International;Tampa;FL;10397;Hartsfield-Jackson Atlanta International;Atlanta;GA;525;-1;False;648;-4;False;False
2013;4;4;4;WN;15304;Tampa International;Tampa;FL;13232;Chicago Midway International;Chicago;IL;1530;30;True;1715;7;False;False
2013;5;16;4;DL;15304;Tampa International;Tampa;FL;11433;Detroit Metro Wayne County;Detroit;MI;1204;41;True;1444;28;True;False
2013;5;19;7;US;15304;Tampa International;Tampa;FL;11278;Ronald Reagan Washington National;Washington;DC;1818;-4;False;2030;2;False;False
2013;10;18;5;UA;15304;Tampa International;Tampa;FL;13930;Chicago O'Hare International;Chicago;IL;931;-2;False;1110;1;False;False
2013;7;1;1;UA;15304;Tampa International;Tampa;FL;11618;Newark Liberty International;Newark;NJ;954;7;False;1238;30;True;False
2013;5;15;3;US;15304;Tampa International;Tampa;FL;11057;Charlotte Douglas International;Charlotte;NC;1905;1;False;2046;-6;False;False
2013;7;13;6;FL;15304;Tampa International;Tampa;FL;12339;Indianapolis International;Indianapolis;IN;1220;117;True;1431;94;True;False
2013;9;28;6;DL;15304;Tampa International;Tampa;FL;12953;LaGuardia;New York;NY;1500;1;False;1737;10;False;False
2013;4;22;1;UA;15304;Tampa International;Tampa;FL;13930;Chicago O'Hare International;Chicago;IL;1029;5;False;1220;-9;False;False
2013;8;23;5;WN;15304;Tampa International;Tampa;FL;13342;General Mitchell International;Milwaukee;WI;1055;-3;False;1235;0;False;False
2013;8;2;5;WN;15304;Tampa International;Tampa;FL;12889;McCarran International;Las Vegas;NV;610;7;False;745;-7;False;False
2013;5;30;4;WN;15304;Tampa International;Tampa;FL;10821;Baltimore/Washington International Thurgood Marshall;Baltimore;MD;2135;19;True;2350;10;False;False
2013;4;6;6;AA;15304;Tampa International;Tampa;FL;11298;Dallas/Fort Worth International;Dallas/Fort Worth;TX;1700;6;False;1845;-5;False;False
2013;4;19;5;UA;15304;Tampa International;Tampa;FL;11292;Denver International;Denver;CO;710;1;False;905;-5;False;False
2013;8;15;4;WN;15304;Tampa International;Tampa;FL;12339;Indianapolis International;Indianapolis;IN;1150;2;False;1400;-1;False;False
2013;10;2;3;B6;15304;Tampa International;Tampa;FL;10721;Logan International;Boston;MA;1112;-8;False;1404;6;False;False
2013;10;16;3;WN;15304;Tampa International;Tampa;FL;13232;Chicago Midway International;Chicago;IL;700;-3;False;840;0;False;False
2013;7;26;5;DL;15304;Tampa International;Tampa;FL;10397;Hartsfield-Jackson Atlanta International;Atlanta;GA;1100;-8;False;1228;-9;False;False
2013;8;21;3;DL;15304;Tampa International;Tampa;FL;10397;Hartsfield-Jackson Atlanta International;Atlanta;GA;1600;-1;False;1729;4;False;False
2013;4;4;4;WN;15304;Tampa International;Tampa;FL;10821;Baltimore/Washington International Thurgood Marshall;Baltimore;MD;650;0;False;910;-14;False;False
2013;5;14;2;WN;15304;Tampa International;Tampa;FL;10821;Baltimore/Washington International Thurgood Marshall;Baltimore;MD;1450;-3;False;1705;-3;False;False
2013;7;26;5;B6;15304;Tampa International;Tampa;FL;12478;John F. Kennedy International;New York;NY;1809;-10;False;2100;-15;False;False
2013;5;19;7;WN;15304;Tampa International;Tampa;FL;10529;Bradley International;Hartford;CT;2040;14;False;2330;18;True;False
2013;10;11;5;DL;15304;Tampa International;Tampa;FL;12953;LaGuardia;New York;NY;1145;45;True;1424;67;True;False
2013;4;26;5;WN;15304;Tampa International;Tampa;FL;12191;William P Hobby;Houston;TX;1330;14;False;1445;19;True;False
2013;7;9;2;FL;15304;Tampa International;Tampa;FL;13342;General Mitchell International;Milwaukee;WI;1644;-3;False;1829;-13;False;False
2013;5;2;4;WN;15304;Tampa International;Tampa;FL;12191;William P Hobby;Houston;TX;1330;-1;False;1445;-3;False;False
2013;10;4;5;UA;15304;Tampa International;Tampa;FL;12264;Washington Dulles International;Washington;DC;1355;-8;False;1610;-23;False;False
2013;10;1;2;WN;15304;Tampa International;Tampa;FL;11292;Denver International;Denver;CO;925;-1;False;1115;-24;False;False
2013;4;4;4;DL;15304;Tampa International;Tampa;FL;12953;LaGuardia;New York;NY;700;1;False;943;17;True;False
2013;5;24;5;AA;15304;Tampa International;Tampa;FL;11298;Dallas/Fort Worth International;Dallas/Fort Worth;TX;630;-7;False;805;-7;False;False
2013;6;1;6;WN;15304;Tampa International;Tampa;FL;13232;Chicago Midway International;Chicago;IL;1145;1;False;1330;-16;False;False
2013;8;19;1;FL;15304;Tampa International;Tampa;FL;10397;Hartsfield-Jackson Atlanta International;Atlanta;GA;1100;-5;False;1228;-20;False;False
2013;10;8;2;FL;15304;Tampa International;Tampa;FL;10397;Hartsfield-Jackson Atlanta International;Atlanta;GA;805;153;True;930;174;True;False
2013;7;25;4;FL;15304;Tampa International;Tampa;FL;10821;Baltimore/Washington International Thurgood Marshall;Baltimore;MD;735;-6;False;955;-23;False;False
2013;9;16;1;US;15304;Tampa International;Tampa;FL;11057;Charlotte Douglas International;Charlotte;NC;1335;-2;False;1513;-6;False;False
2013;4;26;5;UA;15304;Tampa International;Tampa;FL;11618;Newark Liberty International;Newark;NJ;1748;23;True;2041;32;True;False
2013;5;15;3;DL;15304;Tampa International;Tampa;FL;12953;LaGuardia;New York;NY;700;-5;False;942;-5;False;False
2013;8;24;6;DL;15304;Tampa International;Tampa;FL;11433;Detroit Metro Wayne County;Detroit;MI;1400;-4;False;1645;-12;False;False
2013;9;17;2;AA;15304;Tampa International;Tampa;FL;13930;Chicago O'Hare International;Chicago;IL;1630;-5;False;1820;-15;False;False
2013;4;15;1;B6;15304;Tampa International;Tampa;FL;11278;Ronald Reagan Washington National;Washington;DC;1430;10;False;1644;7;False;False
2013;7;28;7;AA;15304;Tampa International;Tampa;FL;11298;Dallas/Fort Worth International;Dallas/Fort Worth;TX;1655;24;True;1840;16;True;False
2013;10;1;2;WN;15304;Tampa International;Tampa;FL;10693;Nashville International;Nashville;TN;915;-4;False;1000;-9;False;False
2013;8;27;2;UA;15304;Tampa International;Tampa;FL;13930;Chicago O'Hare International;Chicago;IL;935;-6;False;1118;-17;False;False
2013;10;18;5;9E;15304;Tampa International;Tampa;FL;14492;Raleigh-Durham International;Raleigh/Durham;NC;1245;-9;False;1430;-15;False;False
2013;7;15;1;US;15304;Tampa International;Tampa;FL;11057;Charlotte Douglas International;Charlotte;NC;830;-2;False;1013;-1;False;False
2013;6;30;7;WN;15304;Tampa International;Tampa;FL;10693;Nashville International;Nashville;TN;1420;24;True;1510;14;False;False
